@relation 'Classification de documents par opinion'

@attribute texte string
@attribute valeur {1,-1}

@data
"film humor philosophy film coincidence moment act running metaphor luck way escape running adventure end middle something way time genius director",1
"film Everyone film cinema everyone anything anything movie film film song life scene scene song voice recording body soul scene movie song end husband error village thing husband anyone village life movie life nothing everything sense joy happiness movie movie joy life sense hope feeling level dozen someone person world choir film",1
"convert religion history showing film ward spring evening church village movie movie viewing church length motion church I beginning missionary point movie lot surprise testament message",1
"republic serial story picture quality fencing serial bit story theme music guy maid music version maid music serial mark",1
"TV show show television relationship episode deal humor show car episode car chase television today",1
"time episode show guy news wife car accident driver maniac motorcycle obsession hair kid comedy time care roof show girl friend show life world",1
"story past hokey movie type story guy film school coach life pitcher baseball goal stint kind school team boy star television past baseball pitcher guy hour film pitcher life film",1
"lot movie d film drama comedy gangster film mess genius regard movie day dream woman street sequence time example genius part film loser woman someone shot point something track part movie line beauty ludicrousness life film end dignity justice claim genius",1
"book original feel style beginning middle sting end ending sex film warmth shame edge subject taste story cinema film film",1
"movie buddy intensity film film fate film entertainment entertainment sake audience need brain movie distinction art movie entertainment descent film film art soul apparatus rape scene bit distinction rape scene time hell date rape trust violation soul desecration character sex scene scene rapist love affair anyone midst lover boy facade film whole camera work lighting surroundings everything mind expression gesture soundtrack blend everything scene synchronism film dancing sea something awakening set tune anything line film everyone gang rape nuke anything death thing thing existence present shoe thing film",1
"prison heist girl brain capacity crime comedy everything love interest Michelle love interest producer guy wheelchair flick",1
"film trailer film family movie performance family film family film hit meeting love honeymoon family joy family cricket day accident miscarriage family friend doctor quiet family surrogacy surrogacy girl girl baby baby girl name dancer prostitute situation money girl night church night doctor family thing film idea surrogacy way film film film song song place film",1
"performance surface country bumpkin confrontation mob court man command movie grasp humor aspect timing sequence trial gift ending top hill distance storm history movie fiction insight",1
"time movie movie star performance role film year comedy tragedy lawyer barrister misogynist night hotel crowd night type pea soup fog killer fog crowd party hotel need management socialite couch day bed granddaughter court judge sleeping bed couch discomfort day breakfast Smalltalk mistrust name attitude meantime nobleman client wife affair fact ladyship lover hotel night fog conclusion roommate night plot mistake lesson script feel novel grandfather cast look scene coffee clerk office office clerk simpleton waiter hotel tenant room man woman man comedy",1
"line throne mother aide age lady sign will love country birthday duty right man suitor queen decision queen mate stability life kingdom heir family dynasty father royal palace feeling player map heart film performance reading role friend role rest movie treat way anything dose dazzle film bit point argument film time film",1
"castle sky bomb message art soundtrack time response movie soundtrack lead movie boy plot end year hope",1
"film film notch screenplay acting performance curiosity role exposure work lookout work role nomination informant film level photography story viewer right beginning chemistry romance",1
"beginning necessity family work wife jazz music te director father wonder thriller music suspense end time screen stage director stage preference",1
"job cast daughter story boyfriend hottie husband something interest anyone board advance",1
"site campy movie group experience production budget film fact theme music opening film budget entertainment value thought plot excrement hand scene man meteorite mass stick scene doctor office blanket gurney man horror masterpiece line movie anyone today dollar value film period time review",1
"competition show version show cooking show intensity chef chairman way time TV critique show judge winner prise",1
"trouble movie rating movie everyone sense humor movie fiction radio witch imagination bit",1
"idea concept topic idea documentary comedy routine idea type program episode fact fiction history American history way viewer indicator type program series fun variety type manner episode",1
"woman husband son cancer girl experimentation family woman husband ex-con motivation anything TV hand body movie rugby player casting performance dynamism charm scene bar gut treatment restarts look husband repeat",1
"girl phase dynamic role thing public longevity actress depression age round course film house boat party girl everyone swimming underwear father heart attack stock market brother man thing night love approval character job job newspaper buddy assignment mob news job killer shooting person drinking bar hiding paper effort killer dancer disgust film gun battle story film cigarette scene film woman vogue career teenager film lot film brother newcomer star",1
"edition Cinderella pumpkin strike midnight time adaptation fairy tale classic right dream title song relief slipper click image stepmother Cinderella ball prince sweetheart perseverance animal entrance godmother right example design story business rodent dwarf heroine cat exposition work today",1
"story time investigation bureaucracy job way no-one beginning bit pace story silence movie killer actor performance rest movie expert charge investigation performance person government killer character empathy hatred monster figure wife boss movie everybody",1
"face tale espionage intrigue nod wink sequel blend film noir spy thriller smile dose laughter film year love husband operative master wit sarcasm role brother poetry love work sister jolt passion nature world son style soul someone age film angle style horror sense foreboding style closing viewer wit script something film dark turn comedy drama transition way action vortex end dialog ensemble cast cocktail luxury music tale espionage tongue cheek part part part",1
"film place living company collar neck mom dad son zombie everyone block zombie dad control Fido takeoff series stand reason single favorite Fido help satire everything hyper script something script cast Everyone target zombie job line everybody course satire gore gore music",1
"action transvestite night summer husband control audience audience end touch version laughter end show TV time chance show everything",1
"idiot hero antithesis hero vampire luck screen video",1
"game bed storyline plot surprise character series series",1
"waste time film exception comment remake opinion film comparison story way question need play case sister number star brother time certainty fact question play play top profession film",1
"film time acting part insomniac story anything sort sleeping film penny day honor everybody insomniac world fear",1
"film plot love blood war film everyone movie film film lot fun tumor alien",1
"man scream ball time take kind production name game timing enjoyment clown manner stuff way TV end run series fan riot",1
"ending movie relationship",1
"theater video nut action story thought story plot time sequel",1
"idea immigrant Frenchman job film surprise film bit boring guy directing work restaurant",1
"summary film reputation reputation wane slumber funny budget movie etc. someone lot lot money film anyone information movie smile face",1
"film cable box keyboard aspect film chemistry fur look movie violence robbery sex movie cast movie movie matter subject suicide future",1
"review ecstasy endeavor review reflection gut emotion piece work son bitch desire dose mind film significance meatball machine story influx blood gore time horror tongue telephone end time film host purpose flesh blood flesh fight point-of-view acting woman counterpart fight end ten love story wow love cake film reaction time review family wont truth whole wife fight scene end junk time nothing junk sake art art",1
"rise experience value crystal top film leader war history mankind defeat result % soil territory scrap racism rise watch acting role president dimension copy rise documentary personality forgery forgery scandal",1
"debut story story screen honesty touch director protection story nightmare existence triumph spirit end nit pick effort simplicity power academy film travesty film story purity novel screen course tribute dandy",1
"film time piece schmaltz nothing theatre head disbelief judge school public contest movie ship nonsense movie movie something right pay TV movie directing school speaking contestant job type atmosphere gaiety life ship world nonchalance news iceberg sense panic boy perfect t opinion show mother aristocrat fear time expert sinking knowledge film job romance song movie performance romance sense steerage class time class while separation steerage ship iceberg class quibble movie regret theatre",1
"collection time running man day man movie movie death film beginning end action star",1
"character screen queen film doubt king chess control power victory chess film director mind weave period imagery century lake district square space time movie week poetry framework setting book analogy reading movie ending book favor impressionism director mores backdrop enlightenment story zero-sum winner loser life context life extent spirit love movie",1
"something everyone lot series lot thing series series theme suspense theme pride location plot cast format series episode story part picture result series note series bit season success season success opinion mistake pace season season end season plot viewer difference season season lot plot twist tsunami season series future season format series",1
"movie actor performance",1
"magazine voice year female title role director singing secret documentary work participation secret word fact part TV show release film record acting osteopath",1
"movie saga feature treasury plot film thanks humor trilogy",1
"movie propaganda power importance documentary man way way bias film point view movie media corporation side perspective coup side movie way propaganda judgment call part",1
"definition movie movie reason cord music",1
"reason movie copy version version notice review comment use art-house theme film film life film character cowboy prostitute Rizzo course film film relationship audience connection ending start film deprivation humanity darkness city film law pity film film period time movie art-house time cinema film theme level film imagery quality scene party music etc stay mind time movie entertainment sake bit style movie film action flick film child grandmother story stud film connection idea theme general conversation encounter man story point view decade feel time touching story edge beauty film",1
"show everyone permission sitcom robot team star show hero pervert humor show Everyone show chance styling community com show eye talent pool show kind stuff future entertainment",1
"second year jungle film time quest ivory graveyard variety place way film jungle adventure death film deal romanticism lot action tone action something middle jungle situation amount somberness fun attitude film growth relationship mate love year jungle superior original film bit reason relationship team relationship father character movie villain hero movie movie anything ending movie film action wildlife footage screen film series sequel",1
"award nomination gem pizazz shoot trench scene comedian non-com messenger eye director opportunity director role series opportunity life actor",1
"dub adaptation abuse soundtrack delivery atmosphere deviation heroine hero heroine use hero heroine stereotype theme start bit doubt part dud end yesterday whisper rating rating feeling movie spoiler movie robot place destruction mankind power scene plot soundtrack caliber movie game event life composition feel movie part cinema",1
"movie example film joke film style charm romance date movie movie someone laugh perspective movie counseling injustice film shelf light day version idea store country justice world time age sense humor satisfaction",1
"cast prisoner country time dictator country dictator el actor movie country dictator while life situation comedy job matter movie era lady",1
"ensemble cast direction caper movie film tag line cast gem",1
"authority performance play film stage humanity authenticity training actor acting film scenery fashion portrayal love wife sadness betrayal violence vengeance word performance interpretation gain grace light treason",1
"movie ink window needle ma butt love thing earth part thew guy love timing tongue u horror romance comedy",1
"phenomenon release block evil world history plot murder place night hospital night home town subtlety pursuer reason simplicity carpenter movie tension story degree climax horror force human force history movie fear unknown thing masterpiece",1
"thing combination film homeless tale movie bit director cast performance point absurdist way ride curmudgeon ball way film film must-see fantasy light spirit film",1
"film army training time height war training voice spot breathing heart rate ear family aunty mine lecturer paper time pat bee line soldier film day civilian soldier answer end",1
"life plot ending name film novel river trip lot film narration feel picture director acting work",1
"tribe migration year cinematography score music release documentary richness pleasure weekend thrill survival need adventure name science",1
"dancing singing cast dedication energy beauty role someone vibrancy talent dancing choreography dancing version acting fact rest cast exception hell version everyone version",1
"way performance career wheel basis character story character time film novel story father child man crime debt business wife time boss loyalty family fate adaptation dialogue story setting snow ground exterior story score element film photography cinematography lot scene car shot front car windshield side car awakening side window car cast crew principle man film feature film debut play director nothing theater book list film genre theme photography story year competition statement",1
"performance car rapist conviction intensity wallet day plenty degradation abuse fireplace screenwriter morality tale brutality debasement rape person violence inhumanity animal movie credit monster wife kid confession support policewoman cinematography tension powerhouse",1
"film laugh cry appearance salaryman family face window object obsession end movie love wife daughter dance dance story transformation renewal jewel",1
"horror film casting bit scientist character home town nationality name sense switch role tailor accent twist role bit pariah course film praise element side effect killing machine scientist story plot killer film anyone horror film stuff",1
"film theater end standing ovation fan lot chemistry film title release majority junk baby boomer audience lot movie revival film kind gem scale",1
"man scream ball time take kind production name game timing enjoyment clown manner stuff way TV end run series fan riot",1
"performance tale inseparability life myth myth life dance life life time somebody magic",1
"cable channel network father nut father school chum show drug action cave mind control breathing state wish original",1
"screenplay film none power insight nature comedy life play film time matter",1
"film novel part childhood time screen novel obsession character audience film anyone person side advantage recording novel sale studio project novel heart film part",1
"movie kid country village bombing example nightingale night time life family man wife child country village man wife province boy mother fanatic child affection lad search end story tension ruling child someone relationship",1
"town competition college movie story friendship loyalty movie singing pace acting course camera work end sequel making kudos director production gem film archives",1
"sitcom plot character context rest cast kind experimentalism show sitcom reality counterpoint persona insensitivity character canvas episode scene ability everything perspective behaviour time skit lot smile change pitch idea form TV program",1
"movie everyone picture story story vignette top light picture time end colonialism corner plot scene airport shower music poetry",1
"accident TV film approach gal guy heart soul guy gal track conversation eye contact explosion film film way",1
"performance story heartstrings rock guitarist director collaboration actor pursuit flick name actor project scheme suicide scene scene character heart-disease choice scene way source urgency tension movie man sacrifice relationship character flourish back mind store movie character gift performance presence weight situation performance crash scene re-enactment cinematography music list",1
"part drama TV silver screen life writer viewer fortnight guy TV dramas comparison TV TV drama century mind",1
"movie plot sequence time movie march armor",1
"revenge series action end movie movie person allusion fault pride story movie",1
"story revolution lot work action swine period pace drama note trivia movie cut release rate tension bit league way couple",1
"film today pastiche head rest brief minute film fact film theme piece course theme love film place flavour segment city event viewer story production excellence city film viewer scenario screen pulp nonsense life swath life beauty dung heap sell someone film spa treatment guess",1
"movie life theory thing time understanding everything",1
"combination photography twist plot knock atmosphere white moment holiday character situation aria opera mark film advantage medium story imagery atmosphere year example film mould",1
"movie job man space history space flight today",1
"film action girl role gangster",1
"speakeasy father office building movie content movie era performance film movie topic movie",1
"characterization stuttering identity influence malt spell presence joy cigarette bar habit face neck matter brainwashing love way face movie music use film noir tradition vulnerability portrayal man mission faith vulnerability sympathy concern performance part match I film author",1
"budget thriller birth horror icon director murderer institution hometown babysitter film reputation horror masterpiece story direction film life direction setting town neighborhood suspense horror villain tension kudos simple music score sense example horror film cast turn babysitter number horror performance doctor cast villain force must genre",1
"stamp film time genre argument fact film mind masterwork director storyteller designer version dub sacrilege fan language language dub idea source version dub film version story boy mining town day girl sky government agent crystal neck pirate gang crystal aging plot crystal ability location city treasure trove knowledge treasure setting story plot morality power nature design work world start century city brilliance execution juxtaposition appeal power danger film sense cinematography speed water scope magic fraction world elegance frame trouble film favorite action guardian robot havoc fortress while destruction sight robot countryside rescue sequence masterpiece timing camera audience score composer beauty world innocence action otherworldliness city robot release improvement score score union sound vision dub dub tad right spot pirate woman job dub film crew access dub dub excommunication faithful film deal version suspicion film quality success achievement Anyone work work film master top form cylinder money screen classic",1
"hat spoof culture style talent lot film cult classic",1
"movie opinion lot era time week time dubbing copy option movie energy bravado time opinion action matter budget element magic screen spontaneity feeling time fun",1
"film noir homage horror paranoia claustrophobia apartment living picture emphasis side number sky intensity protagonist scene shot screen camera point view course reflection mirror film internalisation solitude character protagonist analysis condition experience head paranoia obsession master horror film ambiguity anything time viewer paranoia horror bit mess sense dread chance role talent front camera standout performance concierge fact cast place movie language version suspense character form director",1
"beginning movie movie genre woman mother war movie movie bit",1
"star rating midnight screening insanity movie stranger millionaire project suit guy scientist screen boy girl plane crash therapy kid hottie girl love movie bedroom groupie fact hottie chest nipple film time grey nipple collie dog producer scene fish fishbone girl hair hair trout film something fan cinema crap baby",1
"film representation film student gun school student hospital head character movie student classroom history shooter record phone night person society year school grade desire graduate principle way time survivor girl hospital level Goth girl time closet bookworm girl bubbly girl fantasy world world realism job highschool nothing girl truth life world abandonment society everything thing connection girl rest world girl story girl outcast society judge film focus girl lesson life film catastrophe movie message mind heart film acting storyline representation emotion film anyone film film person life mine movie movie",1
"movie dub hour lot stuff lupin treasure weakness something bit course lot family cuss fan hearing movie bit film",1
"comment movie chance acting story",1
"movie night movie plot feeling chance wife movie",1
"movie movie movie star rating movie acting anyone job day movie rent",1
"performance courage post widower world dentist music comfort crutch pleasure family instance friend movie outlook compassion",1
"film ability life release character study collar worker descent melancholy job penchant cinema verite story look camera work location footage mountain retreat movie production crime caper film crime caper disservice release character study society back construction firm woman desk area office pathway front desk coffee hearing will noise drone paper friend baby boss office assistant work load job employment office assistant computer filing agency man office lunch eatery assistant prison nothing change heart kind helper position authority sense power worker place parole officer day office appointment lunch hearing deficiency ability coworker project help revenge man crime drama screen screenplay lip-reading talent play pair attraction homage heat movie view day city case life gamut nightlife sex money suspense yarn man woman street punch face groin thud office place",1
"story story way version version story film story detail everyone form man partner order perspective life error way retribution role Scrooge role character man someone life world compassion everything self role perfection Scrooge role film everything place epic breeze face market scene nothing imagination film mute scenery scenery film class market poverty everything rest cast life family personality mood story story story period life tales order man miser feel story film end score film something epic score music everything favorite everyone",1
"year world chip n cartoon cartoon birth afternoon cartoon character job plane business series cloud surfer business lady daughter series kid life series collection",1
"dream team plot twist eye candy plot movie hotel manager couple plane assassin hotel room suite father twist story zing side side",1
"opinion movie love time movie campy reason movie fun fun way movie campy movie fun movie reason movie fun movie fun role course make-up course hater movie movie movie work fun fun movie morale bit movie fun morale score fun average day stuff movie scene work",1
"front TV programme programme end cast script experience opportunity video",1
"show box farewell adventure shame chemistry day show",1
"film editor cut film mark plot neurotic behaviour kleptomaniac society lady house madam care daughter drug addict dancer boyfriend care husband director film depth film sympathy plot line film time standard act screen film",1
"movie delivery musical way memory loss original timing delivery ending film movie",1
"tales triumph spirit thing Men spite movie credit role lot portrait flick winner",1
"comment series bliss dialogue head meaning masterpiece script writing trait disparity dub abundance stand aspect series relationship rejection male turmoil love word series soldier environment see caring pay robot fighting fun epic fight scene person robot cartoon function series robot dose pathos society tone emphasis episode study potential mind body",1
"movie depth cast acting movie family interaction family family book way book movie copy book scenery soundtrack car buff period",1
"dedication role movie bio fan made-for-television film death piece advice hour footage masterpiece childhood emergence entertainment star dad",1
"lot story premise realism film friendship experience romance piece story",1
"time money despair crime war film concept spirit movie mind life persistence courage film",1
"comment movie boring scenery footage time journey week river sheet rock snow anybody film story",1
"movie thing movie movie impression",1
"film script life screen adaptation play film course gun play substance use gangster movie script story chick flick side film night clubhouse impact life film sentiment dressing camera work",1
"flick story while housewife lawyer district attorney estate plastic surgeon porn star house street beginning movie window playtime girlfriend day woman lifestyle pass way plan office boob job quote movie trouble wife home everything girl girl No. door lock exam room show window time sex teddy bear piano eye camera sex time something order silence run office practice wrestle guilt time college time action pro plan sex girlfriend business info thing info blackmail sex sex film porn background anything movie second character character number sex storyline grade film drama scene antagonist self face time film sex quality screen dialogue storyline performance genre turn drama flick comedy",1
"comment movie series fan fan action line storyline fit series action target action hero comment movie can time slot movie airing writer comment attention movie plot story character device man problem writer watch movie",1
"movie mentality time anger sadness love response accuracy portrayal timelessness film bit madness fact diplomat region anything movie twin",1
"quality someone scene movie quality film job movie fact film heart power kind redemption ending side hokey",1
"nothing action antagonist movie role opinion color movie scenery seaside screen island anyone limousine type movie movie action acting beauty action movie combat drama vote day",1
"venture woodland area bear coed group veteran portrayal trespassing terrain story pace deal tension amount gore murder throat hand rate cast work Nacho jerk eye candy slick cinematography scenery score minute time quality winner",1
"movie classic sense word movie time fan film mind movie beginner story % everyone something laugh movie",1
"gem movie decade rock music horror rocker singer hotel fire fan friend support nuke copy recording copy radio station night school control movie thing movie print",1
"writing story someone youth title choice film story soundtrack biker flick shame pigeon hole way bone point film sequel lot world",1
"piece budget horror premise cast history horror anyone movie director debut effort blockbuster story place prison cause over-population state execution spirit chair victim warden man death spirit role trial time vengeance car thief body count worker past dozen gore atmosphere horror picture decade sense realism scenery mood prison course film mayhem horror age wire haunting screenplay flaw story stereotype prison pervert guard confrontation n con lifetime anybody name photography mystery class horror icon attempt chair prison chiller worth popularity franchise horror gem",1
"show history story everything slavery way religion hiding inquisition belief way homosexuality way character everyone re-release version heroine way power century night",1
"feature film Anyone beauty statement mullet guy worth damn horror decade goodbye Internet anything quality schlock good purpose everyone part premise zombie kind accident plant everyone sight rampage zombie flick fella acting guy highlight night fact end celluloid company movie doubt spoof ground fashion schlock way anyone darkness top list time",1
"movie anything movie plight parrot immigrant janitor movie woman immigrant movie treat",1
"time acting rest cast time no-one someone job enthusiasm public TV vomit latter place series",1
"genius film sense humor film heart confidence life inspiration festival circuit check time time",1
"number movie time movie movie time production message thing life cynic movie sorrow happiness movie",1
"film peanut gallery nation film film % rating movie heart film website % rating opinion profession schmo life thing everyone planet opinion way opinion movie beginning hero turn way performance character film courtroom climax stick mud nation film student anyone character character movie",1
"show fun hip cast rotation murder romance family cartoony production act something skeptic night somebody rumor flare will radar network favor gem thing show armchair stick type speech nobody hotel room Internet website TV hour tripe Internet show spin fun fun",1
"episode surprise reputation writing perspective shrine treat dialogue character analysis particular episode existence reality denial pride desire shrine episode unwillingness change person rest world example mind world thought episode course shame character set nothing half job lot show perspective fan film science fiction addition writing episode photography show shrine episode",1
"award soul death brother journey side nothing acid sense strangeness lyricism dialogue journey chance masterpiece must-see",1
"movie time movie story woman lot man beginning story letter return address video torture eyeball scene girl movie movie lot gore",1
"movie fault fashion garage sale outfits penny outfits movie look theater",1
"title comment relationship series story acting case influence country series end season",1
"scholar nationalist warmongering ruling clique emperor communist life wife husband family starvation movie statue praise role mother history mankind title role scandal Oscar role girl potential human feature earth",1
"movie nip time movie shot bug spray movie hit time movie pox ability persona role portrait film police officer scene intercourse toe actor delivery response word expression body language design continuity film nail-biter",1
"night half hour opening theme music boat adventure story character man man man interest cable video",1
"year movie year school hair speech desperation situation fact movie night party house crowd world class mother figure type car bit friend friend childhood scene school boyfriend age movie surge piece youth none",1
"movie look mistake thriller murder redemption turnaround end movie",1
"king action film game contestant tag line movie year world economy food supply state aspect life TV police state game show man movie helicopter mission food riot progress prison meantime help government massacre name breakout detention zone way underground friend resistance brother job brother woman name apartment airport man trouble blood host country escape footage show capture contract part way fight game underground way farewell man movie book name book movie acting couple doubt standout film game show host character movie game brother eye fun boat cast reality TV nonsense movie communism garbage movie blasphemy fan day world humor",1
"sequel supernova music savvy talent show something clone night precision perfection epic rendition cover singing denominator shadow performance life music show memo season lead singer",1
"film time viewing commentary success show segment attack polemic opening piece empathy concern crusade hunt undertaking segment noble experiment audience policy character study place piece film-making viewing sight",1
"comment flick diversity thriller way character room way edge",1
"life half half tape timing delivery joke laugh center everything",1
"basis preview comedy drama family life addition reflection countryside plain memory moment landscape past film way couple comedy preview indication depth film study fear part",1
"image sex romp urge deed enthusiasm point love movie virgin title employee electronics store action bachelor pad home theater system survivor kind definition novelty picture task matter fashion movie lot team sex picture sex community way exchange game deception someone action deed film way movie character anyone theater present showing everyone bit present afternoon course sex morning rise attention sex electronics store Romany woman truth truth flashback sequence mission disaster date experience anyone encounter girl bookstore sex fiend woman store street stuff Hmmm collection action figure end payoff deed sex issue lot anything virgin let look picture guy thing picture body website news fact blood shirt skit character layabout thing lot dignity respect advice relationship level way end viewer anyone strength woman",1
"film time film week experience movie movie example budget amount plot dialog viewer dark film viewer film film score talent beauty appearance emotion rat maze film night day bill bond posture voice situation film espionage",1
"condition skin touch body fight skin cancer life death result film broadcast story man reality film celebration life documentary year screening public charity aim pound legacy",1
"family movie anything Oscar performance husband type year range movie time cuss word movie anyone comedy drama romance",1
"show show job job rest cast show movie watching",1
"film influence buddy genre action genre fan flick series homage play jar today film PC speech leader opposition raj today boy film hint romance time girl film mush today skin delight innocence film channel surfing film action adventure cast",1
"daughter year support unit order mentality arrival something take war peace movie start healing void statement movie problem movie movie vet family plan comfort year daughter account commitment time sand rate treatment escort translator shoulder tour mind",1
"question mind truth issue film pace story line lot film edge seat ending performance",1
"thriller lot plot lawyer lover wife film strip club sex type genre script story sense someone plot everything film girl cinematography everything sound thing movie reason sex reason sex sex porno style everything master woman porn shoot breast look title flick anything porn fact none envelope prude stance sex sex",1
"aspect aviation fun film movie place blimp role pilot nobody fun end movie plot bachelor widow father-son relationship widow son flight surgeon lad leg flight officer set movie dialogue inability step movie accuracy look exchange love interest hoot",1
"movie man hotel room man bathroom way way nothing film appearance career swim suit yacht marriage eye couple reporter stage love affair reason film film",1
"policeman fact father hoodlum police shootout jail result bitterness inability death hood gangster heat father film conscience human ending music",1
"suicide car crash beginning end ability film way end way beginning course call movie softy dramas ilk way film back head theatre team pursuit anticipation letdown frame way character mission way penance smile end entry point bit access glimpse order gift power gift childhood friend decision mind role grief background everyone head character level emotion head bond test time circumstance way phone call journey sort mission folk burden survival progression blind vegan meat salesman phase heart patient line mother boyfriend hockey coach faith youth community boy need bone marrow transplant pain future disposition hope day money expense style mix gift man engineer wife beachfront home motel car door door order job quest clarity compassion man job degree fun step suffering pain soul step fate saint redemption performance dramas action summer fun guy man Oscar mind rest cast board salesman handicap joy life smile belief humanity phone diner pie piano park mother evolution kindness stranger family woman hospital life love happiness introduction woman creature fear day",1
"quality movie style breath air film viewing film cinema drama tension projection effect film focus conversation colour scene girl coat attention drama meaning scene commentary effect focus scene film category drama film film noir film film",1
"something coup couple president power literacy constitution dictator repercussion side course media role coup government help rouge march palace constitution government fairytale documentary masterpiece center action coup freedom money",1
"deceased way work",1
"level place life movement campus man jabber campus woman father employer establishment job film director era everything better youth revolutionary fly radar advance notice arrival business change need group approval period piece slang film film man era revolution youth success film anyone time place",1
"time screen plot time mainstream movie move time courage midst time bisexuality screen stride incarnation",1
"today year poster anything book kid dare school bully day hall school beginning movie stomach anything hilarity bunch way message course ending",1
"movie touching off-center approach attention movie sleeper writing production something movie",1
"lot site show form fact way director commentary pilot episode order TV channel box set set order player order",1
"material documentary struggle population community establishment way face capitalism majority voice case election constitution movie pace breath hero hegemony domination world author favour nothing homework message film info democracy shame",1
"couple library year hiatus conclusion series center power head navy hand concentration camp record interview gem producer series work library set review bottle wine time",1
"night n ditto state actor time school play writing team peak script movie",1
"movie work everyone front camera screenplay relationship way novel care tribute screen writer beauty director cinematographer work opinion movie fault music composer marvel",1
"year girl crush year boy inadequacy comparison sister premise age film age genre film debut year girl sister year boy film debut emotion year girl love note film adolescent regard sensitivity excess kudos screenplay love tone sensationalist music tone mood scene scene cinematography horror director aim accuracy boy mother film wallop date film",1
"legend cinema work action actor ability anger neurosis cruelty river spur country man side anger ambivalence complexity nature time cast style villain character man tormentor role chief story rifle brother name possession pursuit pursuit element determination father death renegade revenge hatred film feeling concentration newcomer soldier rifle attack",1
"film career film title role brother gunfighter town moment brother terror heart town advantage townspeople shadow feeling daughter storekeeper brother town town punk coward man kind backbone performance Oscar role man pity reason note gunfighter preacher career role screen villain malevolence walking screen climax answer primer break law order",1
"program family girlfriend location interest series video bit example comedy world program depth edge program feeling disrespect place originality run series rerun night",1
"fantasy setting computer imagery plot nature folklore screen story audience person arts potency eye",1
"schedule pm episode west kind city guest Mexican Mexican war trail boss man code honor balance toughness day biography hand actor country music figure immortal scout character cook theme song theme theme head day episode set time experience commercial",1
"year spell genre period age musical novel musical film version stage production film winner picture award existence workhouse mother birth incident workhouse parlour job journey fortune wing child pickpocket turn crook charge gang nature job family acquaintance girlfriend thief ancestry background family accomplice film eye cast stage role verve film performance role despicableness precision sense spectacle choreography song-and-dance direction part film experience momentum minute duration",1
"movie life chaos reason day anyone addition so-called justice truth rightness money influence power money power wife plot award country nightmare director competition",1
"setting opera story amount film atmosphere opera role performance mime voice nothing end film reason film interpretation role crisp opera world role stage lusciousness voice fatherliness interpretation character performance character scene prophecy version videotape translation interpretation film interpretation opera avoidance Christianity attempt story footnote spoiler end review film ability opera libretto line film estimation spoiler example line face libretto character reference wound need healing",1
"satire ton send-up class warfare writing guy gang value review value movie fun way",1
"adaptation film classic epic film birth death happiness sadness exhilaration despair thing sign actor job owner farm role role film look film book school casting",1
"review something thing propaganda film issue movie solution movie scenario movie part system",1
"heaven life message heart cinema seat joy music choir power everyone tone glitter fame school youth home stage listening music capacity stuff laughter compassion",1
"doubt campy joke teenager father trip fur moon aspect movie werewolf curse destiny movie character yahoo everyone dweeb eye-opening cast bus driver surprise scene gag treat psychiatrist night movie son role director killer baby flick",1
"film life generation generation film film murder mystery aid picture person mind film acting role screen film star film",1
"movie struggle settlement beginning message midst area everything country persecution struggle country cost hardship strength polygamy centerpiece film cast script film today cast movie film power Mormon family father end film scene teenager time couple fate conversion wonder polygamy case eye candy",1
"part career job killer moment film actor character feat handful story story century film time",1
"film island coast actuality seaside interest film film location hometown fact grandmother cliff scene stature father grandmother fact back camera cliff scene part story film film copy action acting woman characterization copy movie deterioration film genre action",1
"fan music spin end show feel copy",1
"word creek time home room day fan lot someone saw movie waist time night show everybody home room life stuff magazine maxim",1
"film rush adrenaline history territory middle crowd crowd plot romp history kind bit",1
"part wave cinema call period color photography wave samurai peek shamanism part culture samurai series example genre director wave period",1
"portrayal pioneer ranch life emphasis woman role place film budget film money version pioneer life",1
"time multitude boss complaint camera angle time pain time fan fan game while time interest hold mine",1
"film viewing dialog way story daughter lot animosity visit mother daughter human freedom mother daughter manner someone freedom film end performance closing scene driving home anyone being lesson broadcast wait",1
"production company specialist horror omnibus house production house set mansion atmosphere ensemble star film fan course film cast house mansion film tale story novelist wife writer maniac creation segment kickoff film story story businessman house town performance rest tale film tale daughter teacher nanny daughter employer strictness daughter father upbringing segment atmosphere plot role nanny praise segment film must-see segment house story satire satire point segment sense humor atmosphere segment lover atmosphere sense humor cast must-see house lover",1
"ten picture playing crew plot courage soul day contrary genius picture everyone insight doubt admiration movie rubbish heart",1
"countess general count shoe magnate premise movie history backroom general balloonist heart film gamekeeper appearance Gypsy capo end confusion speaker heck Men masterpiece",1
